,match_id,id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,player_id,player_name,position_id,position_name,location_x,location_y,duration,shot_statsbomb_xg,shot_end_location_x,shot_end_location_y,shot_end_location_z,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,opoosition_gk_id,opposition_gk_name,shot_one_on_one,under_pressure,shot_key_pass_id,shot_deflected,shot_first_time,shot_open_goal,shot_redirect
350,69250,464fd51a-693f-496b-b49a-af04e9dc208a,2928,2,00:41:57.074,86,57,16,Shot,194,217,Barcelona,5,Other,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,108.3,39.9,0.7027,0.76,120.0,44.0,0.4,97,Goal,88,Penalty,38,Left Foot,93,Normal,,,,,,,,,
351,9912,91c3a5f2-bf0e-4e1d-a515-a2f373d332b7,1735,1,00:37:23.881,37,23,16,Shot,70,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,116.0,29.0,0.413,0.10411163,120.0,38.0,0.2,97,Goal,87,Open Play,38,Left Foot,95,Volley,6730.0,Rubén Iván Martínez Andrade,,,b8b0f2dc-0175-46e7-9be2-a88fdf06c952,,True,,
352,9912,f963849c-c532-4612-9bef-4b3d89e2d59d,3598,2,00:36:14.113,81,14,16,Shot,168,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,115.1,44.4,0.408,0.48727977,120.0,43.3,0.1,97,Goal,87,Open Play,40,Right Foot,93,Normal,6730.0,Rubén Iván Martínez Andrade,,,0a61380e-e290-4b04-af35-7c0c961267c5,,,,
353,9912,a1389161-c982-4a4e-9c5f-b8e877a0d51e,3718,2,00:39:46.957,84,46,16,Shot,171,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,108.0,37.6,0.479662,0.42029795,120.0,37.2,0.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,6730.0,Rubén Iván Martínez Andrade,,,1f50fac4-60f3-433e-87d8-ef32fe54db0c,,,,
354,16248,e1bfe975-519f-4e6e-a941-a1fec34f281f,4235,2,00:40:59.382,85,59,16,Shot,221,217,Barcelona,6,From Counter,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,108.0,42.5,0.786604,0.15348302,120.0,42.5,0.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,6378.0,Jan Oblak,,,,,,,
355,267567,b1244917-1b03-4c22-b1d0-fa2b6b9b5ba4,2801,2,00:28:57.300,73,57,16,Shot,161,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,100.9,41.3,0.625,0.11959214,120.0,36.6,0.3,97,Goal,62,Free Kick,38,Left Foot,93,Normal,6576.0,Gorka Iraizoz Moreno,,,,,,,
356,16136,cc925fcd-9f62-4d07-8857-9046e3d7d02e,3943,2,00:46:34.288,91,34,16,Shot,184,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,19,Center Attacking Midfield,107.1,33.1,0.809883,0.08846974,120.0,41.3,2.4,97,Goal,87,Open Play,40,Right Foot,93,Normal,6610.0,Iván Cuéllar Sacristán,,,f69b1ffe-d0ca-4725-85d5-ca0cebf54ef1,,,,
357,69211,dcd133bc-7801-4f61-bd00-f67179c76b10,2930,2,00:53:06.434,98,6,16,Shot,193,217,Barcelona,5,Other,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,108.0,39.9,0.9297,0.76,120.0,42.5,0.0,97,Goal,88,Penalty,38,Left Foot,93,Normal,,,,,,,,,
358,16120,75f4ff01-baa7-4d0e-a90e-4b056f4c7ff4,844,1,00:19:50.307,19,50,16,Shot,29,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,117.0,31.0,0.592922,0.58631015,120.0,43.7,0.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,6722.0,David Soria Solís,,,,,True,True,
359,69138,5b2c0dd9-89b5-4143-b0d1-df52a14b3f7d,3314,2,00:39:55.210,84,55,16,Shot,168,217,Barcelona,4,From Throw In,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,112.0,46.8,0.712114,0.13699763,120.0,41.1,1.8,97,Goal,87,Open Play,38,Left Foot,95,Volley,26245.0,Sergio Sánchez Sánchez,,,,,True,,
360,69138,292c2922-755d-4cdc-be96-bae6dfe2842a,3489,2,00:44:06.916,89,6,16,Shot,179,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,109.6,38.9,0.737463,0.14524165,120.0,39.5,2.0,97,Goal,87,Open Play,37,Head,93,Normal,26245.0,Sergio Sánchez Sánchez,,,0a2b4b75-490d-4095-99ce-6b67a05b4549,,,,
361,267101,9e47dbd5-37ea-475e-a422-777890bdf0e6,592,1,00:11:46.042,11,46,16,Shot,19,422,Osasuna,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,107.3,45.8,0.853461,0.39881012,120.0,38.3,1.6,97,Goal,87,Open Play,38,Left Foot,92,Lob,7469.0,Salvatore Sirigu,True,,,,,,
362,267101,011dd4e1-8c1f-419e-8054-fcf2e3c164d0,2657,2,00:15:53.275,60,53,16,Shot,111,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,100.0,36.2,0.8188,0.059297927,120.0,37.1,1.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,7469.0,Salvatore Sirigu,,,bd31cd19-798a-4be4-b0d8-77bf632de64b,,,,
363,16157,099a7c3d-aa74-44d1-82ab-9aead403cbf7,1723,1,00:38:43.281,38,43,16,Shot,70,217,Barcelona,5,Other,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,108.0,40.0,0.321987,0.76,120.0,41.7,0.2,97,Goal,88,Penalty,38,Left Foot,93,Normal,,,,,,,,,
364,16157,2dc679d3-1e5b-41a9-993f-4e2518aced74,3144,2,00:18:24.773,63,24,16,Shot,118,217,Barcelona,7,From Goal Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,97.3,34.1,0.823075,0.027343178,120.0,36.5,0.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,6590.0,Norberto Murara Neto,,,0ed70c1a-9fe7-492a-81c4-c9b22152b36f,,,,
365,69323,0ebdb4a1-0c69-44e3-a77f-1b98089a73fd,2699,2,00:12:51.896,57,51,16,Shot,142,217,Barcelona,5,Other,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,108.1,40.2,0.674,0.76,120.0,43.2,0.2,97,Goal,88,Penalty,38,Left Foot,93,Normal,,,,,,,,,
366,69289,5829a49e-4634-4f6c-9483-c7167a14be34,244,1,00:03:40.094,3,40,16,Shot,11,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,112.8,31.7,0.36,0.05683408,120.0,37.8,1.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,26753.0,Javier Varas Herrera,,,,True,,,
367,69289,b6ce8352-df70-4b3f-82a5-ba0f73423ea2,2560,2,00:18:10.491,63,10,16,Shot,123,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,98.1,37.2,1.318856,0.049393356,120.0,43.6,0.1,97,Goal,87,Open Play,38,Left Foot,93,Normal,26753.0,Javier Varas Herrera,,,,,,,
368,9924,a9940a54-464b-4247-a57a-7ed378760787,2541,2,00:06:50.600,51,50,16,Shot,100,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,19,Center Attacking Midfield,103.8,35.2,0.72,0.14928871,120.0,36.5,0.9,97,Goal,87,Open Play,38,Left Foot,93,Normal,5597.0,Keylor Navas Gamboa,,,0d5d524b-1264-4ab5-be34-00e304645afe,,,,
369,303421,dcb7134f-d234-48f3-8c12-89ccbe7c7eee,1399,1,00:33:02.526,33,2,16,Shot,58,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,114.0,35.4,0.520052,0.51318437,120.0,36.8,0.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,6571.0,Roberto Jiménez Gago,True,,c9732b99-22ce-4e1e-85e4-d0b1154fcd89,,,,
370,303421,a1b9fe66-cf63-4907-9a32-84365344b2b7,3331,2,00:29:12.670,74,12,16,Shot,141,217,Barcelona,4,From Throw In,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,108.2,37.7,0.807818,0.1440358,120.0,42.1,0.8,97,Goal,87,Open Play,38,Left Foot,91,Half Volley,6571.0,Roberto Jiménez Gago,,True,29763a2a-1268-41a2-9222-dbd2b8bf1107,,True,,
371,69335,b7e75a6a-c647-438f-b613-86a731aa5c5d,1590,1,00:32:15.831,32,15,16,Shot,62,217,Barcelona,7,From Goal Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,107.0,40.8,1.024461,0.05118625,120.0,36.8,0.4,97,Goal,87,Open Play,37,Head,93,Normal,3659.0,Wilfredo Daniel Caballero,,,fa8e5b71-7b78-4930-b611-ecee832906dc,,,,
372,69335,76d18b37-3247-4215-a503-a55b8a4076ae,2564,2,00:05:19.343,50,19,16,Shot,96,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,103.8,42.7,1.024344,0.14045614,120.0,37.4,0.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,3659.0,Wilfredo Daniel Caballero,,,e503e334-70ac-499f-b07f-20591a34c0e2,,,,
373,69335,d464971a-46b2-4658-a99d-1f696ef0a879,4072,2,00:35:57.679,80,57,16,Shot,156,217,Barcelona,6,From Counter,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,113.2,30.6,1.046692,0.3240862,120.0,41.8,0.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,3659.0,Wilfredo Daniel Caballero,True,,c2b5e53d-e5cb-4f66-9fba-4c3d288e8e5a,,,,
374,69270,b258bb22-6e78-4341-a797-d516b4417774,1119,1,00:22:29.128,22,29,16,Shot,50,217,Barcelona,4,From Throw In,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,114.0,47.9,0.62736,0.3900877,120.0,43.6,0.0,97,Goal,87,Open Play,38,Left Foot,93,Normal,26686.0,Jordi Codina Rodríguez,,,e73689b6-f4b8-449b-9263-d78792e8466b,,True,,
375,69227,6e53d231-471e-40f0-abd3-cbc6c302b76a,240,1,00:04:16.835,4,16,16,Shot,12,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,111.2,40.9,0.2879,0.11718979,120.0,37.2,0.5,97,Goal,87,Open Play,37,Head,93,Normal,6571.0,Roberto Jiménez Gago,,,14095c43-6637-44a1-9b06-8c737fa8dd7b,True,,,
376,69227,2537c186-6a91-4265-b31e-638cac99fe05,2583,2,00:20:13.285,65,13,16,Shot,154,395,Real Zaragoza,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,107.5,28.4,0.9143,0.16052514,120.0,42.8,0.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,6571.0,Roberto Jiménez Gago,,,,,,,
377,69227,c30ff685-0258-4d3d-b457-2d0df9cb7611,2895,2,00:32:38.073,77,38,16,Shot,183,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,101.2,50.3,1.0818,0.101208426,120.0,43.1,2.0,97,Goal,87,Open Play,38,Left Foot,93,Normal,6571.0,Roberto Jiménez Gago,,,8428031a-c380-4419-959f-22fad1e10291,,,,
378,16182,c03605ad-3939-4f8d-bc5d-2cfdc767c93b,2139,1,00:42:43.219,42,43,16,Shot,93,217,Barcelona,5,Other,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,108.0,40.0,0.39022,0.76,120.0,43.6,0.2,97,Goal,88,Penalty,38,Left Foot,93,Normal,,,,,,,,,
379,303548,0bfb5394-a1e2-4665-870d-a2ea5dd349b0,3815,2,00:47:37.657,92,37,16,Shot,169,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,107.1,38.6,0.133701,0.36549217,120.0,43.1,2.1,97,Goal,87,Open Play,40,Right Foot,93,Normal,24083.0,Manuel Reina Rodríguez,,,3fc0ff05-09c4-4232-add4-29e2ba112ba3,True,,,
380,69175,33ea69e7-b5f4-457f-a1f2-3dd26d0ae2e5,1798,1,00:44:21.694,44,21,16,Shot,98,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,111.3,36.4,0.4861,0.43066207,120.0,36.7,2.0,97,Goal,87,Open Play,38,Left Foot,93,Normal,26146.0,Dudú Aouate,True,,61069e6d-902c-4f2b-85b7-90e0bfeb1ba1,,,,
381,267212,f0d5b72f-a577-4e37-90e7-889345e8251b,692,1,00:14:49.904,14,49,16,Shot,32,217,Barcelona,6,From Counter,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,108.9,48.1,0.5055,0.33500487,120.0,42.1,0.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,9879.0,Jon Ander Serantes Simon,,,996ffa07-1e39-4457-b717-1fd8a5827720,,True,,
382,267212,3479daea-b31c-4de8-be67-d05bd2b5fd31,2215,2,00:09:27.859,54,27,16,Shot,108,217,Barcelona,5,Other,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,108.3,40.1,0.460401,0.76,120.0,43.0,2.0,97,Goal,88,Penalty,38,Left Foot,93,Normal,,,,,,,,,
383,266815,fef23610-9bab-4e5e-8700-c62921e61577,978,1,00:24:20.894,24,20,16,Shot,36,217,Barcelona,4,From Throw In,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,93.9,43.6,1.122416,0.017077144,120.0,36.4,0.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,6610.0,Iván Cuéllar Sacristán,,,03ce4c71-42f3-4f8c-9358-263d3f9ec19e,,,,
384,266815,99526bae-b77d-4569-96b6-45f261719b09,1171,1,00:30:16.486,30,16,16,Shot,45,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,110.9,48.8,0.723004,0.09996859,120.0,42.9,2.4,97,Goal,87,Open Play,38,Left Foot,93,Normal,6610.0,Iván Cuéllar Sacristán,,,f6a931bf-4fcb-4159-bf2a-e830c9cf5d9a,,True,,
385,70303,d167f33c-85b6-4e2a-94eb-ab4ee7eeff2e,3284,2,00:41:40.249,86,40,16,Shot,164,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,112.6,43.7,0.5513,0.3659633,120.0,42.5,0.3,97,Goal,87,Open Play,38,Left Foot,93,Normal,7069.0,Miguel Ángel Moyà Rumbo,,,,,,,
386,16086,7fb057cd-b017-4e3a-9342-1ebcfe03e18c,819,1,00:16:41.243,16,41,16,Shot,29,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,92.9,42.9,1.350836,0.085312165,120.0,43.7,2.3,97,Goal,62,Free Kick,38,Left Foot,93,Normal,6768.0,Diego López Rodríguez,,,,,,,
387,16086,0cb55b84-2e78-4ed3-a50d-552c230e058b,2863,2,00:19:27.748,64,27,16,Shot,134,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,92.8,28.1,2.033102,0.027775064,119.9,36.9,2.4,97,Goal,62,Free Kick,38,Left Foot,93,Normal,6768.0,Diego López Rodríguez,,,,,,,
388,16205,2259ddf0-a25e-4b9f-be83-8aecc1532bbd,2059,2,00:05:36.352,50,36,16,Shot,92,217,Barcelona,5,Other,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,19,Center Attacking Midfield,108.1,40.1,0.7574,0.76,120.0,43.1,0.2,97,Goal,88,Penalty,38,Left Foot,93,Normal,,,,,,,,,
389,16317,bc73ad7f-3659-47fd-91ac-91b4249aaee5,1443,1,00:30:10.034,30,10,16,Shot,89,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,113.9,30.2,1.203708,0.2378588,120.0,40.9,0.1,97,Goal,87,Open Play,38,Left Foot,93,Normal,6698.0,Marko Dmitrović,True,,b7b48aac-d85f-4d74-b631-eb6720a6ec82,,,,
390,16317,0e949126-c169-4360-9d0e-d5b1be968380,1508,1,00:31:51.990,31,51,16,Shot,93,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,105.1,31.0,1.430239,0.24029875,119.9,37.4,0.5,97,Goal,87,Open Play,38,Left Foot,92,Lob,6698.0,Marko Dmitrović,,True,e3a6b865-4d1b-4af9-95af-9531be9a8c88,,,,
391,9636,55430abc-3aba-4995-8de8-79b0b1400f0b,3139,2,00:24:58.006,69,58,16,Shot,133,217,Barcelona,2,From Corner,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,115.8,46.3,0.286814,0.8551772,120.0,39.0,0.3,97,Goal,87,Open Play,38,Left Foot,93,Normal,6931.0,Leandro Chichizola,True,,b9faf945-7ad1-4e40-bfd6-9fda889bf2d5,,,True,
392,9636,19085236-e2ea-4ba0-a099-f7dc0057eb32,3423,2,00:31:34.778,76,34,16,Shot,143,217,Barcelona,4,From Throw In,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,111.1,41.8,0.338622,0.50317115,120.0,41.8,0.4,97,Goal,87,Open Play,38,Left Foot,93,Normal,6931.0,Leandro Chichizola,True,,2383956a-9cfe-4a87-8f52-06486d1c7366,,,,
393,9661,ac40c452-2863-43e4-9292-4993f2e352ae,1610,1,00:35:57.782,35,57,16,Shot,88,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,109.3,32.0,0.830427,0.1478318,120.0,40.9,0.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,6395.0,Kepa Arrizabalaga Revuelta,,True,ecff4fbf-6381-46c3-acee-ba22d4af9a8f,,True,,
394,266117,67a0619f-58cf-4608-9c74-5ab1857baf6e,2539,2,00:16:03.462,61,3,16,Shot,118,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,114.8,36.0,0.6984,0.3250455,120.0,37.2,1.4,97,Goal,87,Open Play,37,Head,93,Normal,26659.0,Roberto Fernández Alvarellos,,,52558e13-eddb-41f7-9689-fa0534f9c04e,,,,
395,266117,9f0fe3ae-a36d-4c65-a9f6-2e8d4fc9f50a,3419,2,00:36:04.861,81,4,16,Shot,158,1049,Granada,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,109.1,42.8,1.22228,0.4182728,119.9,37.5,0.5,97,Goal,87,Open Play,40,Right Foot,93,Normal,26659.0,Roberto Fernández Alvarellos,,,,,,,
396,68335,19889d81-d0f7-42ea-80c5-221d3833f7ef,455,1,00:10:38.557,10,38,16,Shot,23,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,108.9,48.4,0.794212,0.44877392,120.0,36.9,0.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,11179.0,Iker Casillas Fernández,True,,353cb84f-39ec-4be9-b0cc-3f1912d82e1b,,,,
397,68335,ab6284a4-adb8-4cab-9552-e29a0ab21d8b,982,1,00:27:17.449,27,17,16,Shot,64,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,111.0,42.1,0.608025,0.46455947,120.0,37.7,2.1,97,Goal,87,Open Play,38,Left Foot,91,Half Volley,11179.0,Iker Casillas Fernández,,,,,True,,
398,68335,3ae2ec53-4fb2-404c-9400-4a6ba4895e30,3627,2,00:45:29.039,90,29,16,Shot,191,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,107.0,27.4,0.556916,0.08436492,120.0,43.0,0.1,97,Goal,87,Open Play,38,Left Foot,93,Normal,11179.0,Iker Casillas Fernández,,,8c1d250e-8ce2-4dbb-be2d-686391c3e6f2,,,,
399,16029,09342f5a-82e2-4fd8-9487-09b1aed195af,520,1,00:12:01.361,12,1,16,Shot,30,217,Barcelona,6,From Counter,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,101.0,47.7,0.976663,0.099935345,120.0,36.6,0.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,11541.0,Tomáš Vaclík,,,50a4acd2-ec49-4238-beeb-9ae4efa943fe,,,,
400,9765,024c228e-78fe-4e34-bd31-ac4832156ec1,2765,2,00:18:37.164,63,37,16,Shot,129,217,Barcelona,6,From Counter,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,106.0,33.0,1.585028,0.2529186,120.0,43.2,0.9,97,Goal,87,Open Play,38,Left Foot,93,Normal,6654.0,Antonio Adán Garrido,True,True,2bc55045-f822-42c8-b836-970fbffed46e,,,,
401,9765,12ea8849-b45b-4a94-ae61-41930d74e7bf,3380,2,00:34:08.865,79,8,16,Shot,166,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,108.7,32.4,1.614919,0.3941985,120.0,38.1,0.2,97,Goal,87,Open Play,38,Left Foot,93,Normal,6654.0,Antonio Adán Garrido,,,0bfc154e-e4fd-40bd-ba48-5c53a576c9e2,,,,
402,69226,46cf6b73-02b4-4298-a314-f28840b25c46,1719,1,00:41:48.932,41,48,16,Shot,73,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,100.4,47.0,1.2239,0.16928287,120.0,43.2,1.7,97,Goal,62,Free Kick,38,Left Foot,93,Normal,25144.0,Diego Alves Carreira,,,,,,,
403,69226,eb56fb15-2499-4b47-b59d-8319ca5ad273,2668,2,00:20:33.096,65,33,16,Shot,121,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,114.5,37.2,0.2211,0.46328813,120.0,37.5,0.2,97,Goal,87,Open Play,38,Left Foot,91,Half Volley,25144.0,Diego Alves Carreira,,True,,True,True,,
404,303532,c6880455-a2ac-4864-a24d-7878f1966f17,3120,2,00:23:58.658,68,58,16,Shot,126,217,Barcelona,5,Other,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,108.1,40.2,0.673883,0.76,120.0,43.6,0.8,97,Goal,88,Penalty,38,Left Foot,93,Normal,,,,,,,,,
405,267395,ee0f6214-f466-4cd9-847d-eb18c1440de4,2200,2,00:06:30.050,51,30,16,Shot,103,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,116.4,41.4,0.406396,0.51058674,120.0,42.4,1.0,97,Goal,87,Open Play,40,Right Foot,93,Normal,26753.0,Javier Varas Herrera,,,,,True,,
406,69271,46430760-95be-4fe6-ac16-5fb9973925f3,3361,2,00:43:24.632,88,24,16,Shot,190,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,109.2,45.8,0.473652,0.36034492,120.0,41.3,0.5,97,Goal,87,Open Play,40,Right Foot,93,Normal,25912.0,Ricardo López Felipe,,,9313dabe-f6e7-425c-a935-0933f27993de,,True,,
407,69158,4ce22ffa-23c6-40a5-b700-4909ae846bc7,2968,2,00:35:28.600,80,28,16,Shot,181,217,Barcelona,5,Other,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,21,Left Wing,108.1,40.1,0.4354,0.76,120.0,41.8,1.5,97,Goal,88,Penalty,38,Left Foot,93,Normal,,,,,,,,,
408,266357,26c47171-acb4-4ee0-a3d1-f256d2f83278,3077,2,00:26:56.538,71,56,16,Shot,121,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,114.0,33.2,1.3409,0.3686761,120.0,41.1,1.9,97,Goal,87,Open Play,38,Left Foot,93,Normal,24872.0,Cecilio Nauzet Pérez González,,,961d8bf7-7e69-48e7-ace6-48a40cd321d9,,True,,
409,266357,ee2a58ac-622c-4a96-a44d-4151cfa35358,3949,2,00:46:31.519,91,31,16,Shot,164,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,107.1,39.3,0.8157,0.19467585,120.0,42.3,1.6,97,Goal,87,Open Play,38,Left Foot,93,Normal,24872.0,Cecilio Nauzet Pérez González,,,50e2fb2c-d4bf-4716-8ef8-0e62e17a2cdf,,,,
410,69322,1b5afb01-3760-4e5d-aa13-b7d02527017a,1174,1,00:28:20.783,28,20,16,Shot,49,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,114.1,41.2,0.478659,0.55934536,120.0,39.3,0.2,97,Goal,87,Open Play,38,Left Foot,95,Volley,26786.0,Mario Fernández Cuesta,,,65573e9b-4ac6-40d9-a275-578150855cc7,,True,,
411,69322,ed5fe70a-631f-492a-ab4a-d312079f021e,2483,2,00:10:47.932,55,47,16,Shot,106,217,Barcelona,5,Other,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,108.0,40.0,0.5156,0.76,120.0,42.5,0.2,97,Goal,88,Penalty,38,Left Foot,93,Normal,,,,,,,,,
412,9860,b25bf3f7-7fbe-476f-906c-c51ff4fc0f9b,3675,2,00:43:12.056,88,12,16,Shot,184,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,94.7,39.2,0.862331,0.041213255,120.0,36.7,0.6,97,Goal,87,Open Play,38,Left Foot,93,Normal,6823.0,Sergio Rico González,,,6c88bf85-98bf-4562-a199-942ac9771a60,,True,,
413,9837,4474ad40-d137-4666-bea3-b92e8776d02a,1151,1,00:25:24.933,25,24,16,Shot,57,217,Barcelona,3,From Free Kick,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,25,Secondary Striker,94.5,50.4,1.254459,0.07411622,120.0,43.7,2.2,97,Goal,62,Free Kick,38,Left Foot,93,Normal,6378.0,Jan Oblak,,,,,,,
414,18236,f57d3da9-86fb-40c3-81b5-1f68a14feb8b,2604,2,00:08:09.195,53,9,16,Shot,104,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,94.0,43.0,0.921,0.02410023,120.0,42.4,0.6,97,Goal,87,Open Play,38,Left Foot,93,Normal,15036.0,Edwin van der Sar,,,4f7801a9-0f5d-4ce0-adab-3ce044919314,,,,
415,69230,063f24cc-70fd-4f18-b8e5-a4e6aef21184,3483,2,00:39:30.153,84,30,16,Shot,204,217,Barcelona,1,Regular Play,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,96.6,49.0,0.8869,0.03231292,120.0,36.6,0.9,97,Goal,87,Open Play,38,Left Foot,93,Normal,26659.0,Roberto Fernández Alvarellos,,,,,,,
